Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Kilronan House,,+353(0)719647048,-8.17519069,54.06649058,Roscommon,Boyle,Ireland,B&B
Doonhill Lodge,https://www.bandbireland.com/accommodation/26565/doonhill-lodge,+353(0)9523726,-10.121927,53.412257,Galway,Ballyconneely,Republic of Ireland,"B&B,Covid Safety Charter"
Woodbine House B&B,,+353(0)45877291,-6.591719,53.241043,Kildare,Kill,Republic of Ireland,B&B
Claddagh Cottages,http://www.claddaghcottages.ie/,+353(0)863554902,-7.761761003,52.01630362,Waterford,Clashmore,Ireland,"Self Catering Accommodation,Welcome Standard"
Molesworth Court Suites,https://www.facebook.com/molesworthcourtsuitesdublin,+353(0)16764799,-6.257145,53.340519,Dublin,Dublin,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
The Johnstown Estate,http://www.thejohnstownestate.com,353470000000,-6.8367748,53.4050598,Meath,Johnstown,Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Osborne's Storehouse,http://osborne-storehouse.com,+353(0)599771722,-6.832566967,52.60112574,Carlow,Borris,Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard"
Killure Lodge & Wilde Cottage,http://www.killure.ie,+353(0)599775567,-7.017051,52.651541,Kilkenny,Goresbridge,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
The Lodge,http://www.doolinlodge.com,+353(0)872237951,-9.380617451,53.01392711,Clare,Doolin,Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Bunlough Strand Bungalow,http://www.bunloughstrandbungalow.com,+353(0)949025578,-9.898854842,53.70538357,Mayo,Killadoon,Republic of Ireland,Self Catering Accommodation
Churchfield,http://www.doolinaccommodations.com,+353(0)657074209,-9.371226,53.019892,Clare,Doolin,Republic of Ireland,"B&B,Covid Safety Charter"
The Glenmalure Lodge,http://www.glenmalurelodge.ie,+353(0)40446188,-6.353519902,52.95769549,Wicklow,Glenmalure,Ireland,"B&B,Covid Safety Charter,Welcome Standard,Stay and Spend"
Achill Seal Caves Caravan & Camping,http://achillsealcaves.com,+353(0)873536379,-10.02352193,54.0098465,Mayo,,Ireland,"Camping,Covid Safety Charter,Welcome Standard"
Rathmullan Village Apartments,http://wildatlanticwanderer.com/rathmullan/rathmullan-village-apartments,+353(0)868599995,-7.537206702,55.09558174,Donegal,Rathmullan,Ireland,"Self Catering Accommodation,Welcome Standard"
Coolmore Farmhouse,http://www.coolmorefarmhouse.com,+353(0)567768727,-7.226291,52.458307,Kilkenny,Knocktopher,Republic of Ireland,B&B
Harrington Hall,http://www.harringtonhall.com,+353(0)14753497,-6.263004,53.334973,Dublin,Dublin,Republic of Ireland,"Guesthouse,Stay and Spend"
Glenmore House,http://www.glenmorehousebandb.ie/,353449000000,-7.3213889,53.5249225,Westmeath,Mullingar,Ireland,B&B
West County Hotel,http://www.westcountyhotel.ie,+353(0)16264011,-6.355900796,53.3513533,Dublin,Chapelizod,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Hunters Hotel,http://www.hunters.ie,+353(0)40440106,-6.084139254,53.00638334,Wicklow,Rathnew,Republic of Ireland,"Hotel,Stay and Spend"
Hillcrest View,https://www.westclare.net/hillcrest/,+353(0)659051986,-9.49294,52.64544,Clare,Kilrush,Republic of Ireland,"B&B,Covid Safety Charter"
Glengarriff Park Hotel & Spa,http://www.glengarriffpark.com,+353(0)2763000,-9.549663,51.750359,Cork,Glengarriff,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
The Shores Country House,http://www.theshorescountryhouse.com,+353(0)667139196,-10.09304444,52.24025701,Kerry,Castlegregory,Republic of Ireland,"B&B,Covid Safety Charter"
Riverside,http://riversidelaragh.com,+353(0)40445840,-6.298781782,53.00376379,Wicklow,Glendalough,Ireland,"B&B,Welcome Standard"
Tramore Beach Caravan and Camping Park,http://www.tramorebeachrosbeg.com,+353(0)749551491,-8.496765,54.809527,Donegal,Rosbeg,Republic of Ireland,Camping
Monart Destination Spa,http://www.monart.ie,+353(0)539238999,-6.611292,52.508204,Wexford,Enniscorthy,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Castle Oaks House Hotel,http://www.castleoaks.ie,+353(0)61377666,-8.508175511,52.70947516,Limerick,Castleconnell,Republic of Ireland,"Hotel,Covid Safety Charter"
Ballymacarbry Hostel,http://www.ballymacarbry.com,+353(0)526185483,-7.710547,52.266575,Waterford,,Republic of Ireland,"Hostel,Welcome Standard"
Kilkenny Ormonde Hotel,http://www.kilkennyormonde.com,+353(0)567750200,-7.253222,52.649597,Kilkenny,Kilkenny City,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Glenariff,,+353(0)91522521,-9.078938,53.261942,Galway,Salthill,Republic of Ireland,"B&B,Covid Safety Charter"
Woodview Farmhouse,http://www.woodviewfarmhouse.com,+353(0)18491528,-6.1565,53.575827,Dublin,Skerries,Republic of Ireland,B&B
Whitford House Hotel Health & Leisure Club,http://www.whitford.ie,+353(0)539143444,-6.501243338,52.32357578,Wexford,,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Inch Beach House,http://www.inchbeach.com/inch_beach_guest_house.html,+353(0)669158118,-9.983541559,52.14322371,Kerry,Tralee,Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Hotel Saint George,http://www.thekeycollection.ie/hotel-st-george-dublin-city.html,+353(0)18745611,-6.262318627,53.35383382,Dublin,Dublin,Republic of Ireland,"Hotel,Stay and Spend"
Cooneys Hotel,http://www.cooneyshotel.com,+353(0)906438180,-7.764421055,53.56386916,Longford,Ballymahon,Republic of Ireland,"Hotel,Covid Safety Charter"
Skeffington Arms Hotel,https://www.skeffington.ie/,+353(0)91563173,-9.049887919,53.27406517,Galway,Galway City,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Pairc Saoire an Spideil,http://www.spiddalmobilehomes.ie,+353(0)91553372,-9.306548508,53.25507719,Galway,Spiddal,Republic of Ireland,Camping
The Wilton Hotel,http://www.wiltonhotelbray.com,+353(0)12760258,-6.100199,53.186639,Wicklow,Bray,Republic of Ireland,"Hotel,Covid Safety Charter"
Ross Castle Lodge,https://www.rosscastlebnb.com/,+353(0)646636942,-9.521181,52.046673,Kerry,Killarney,Republic of Ireland,B&B
Inish Beg Estate,http://www.inishbeg.com,+353(0)2821745,-9.351408,51.521973,Cork,Baltimore,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Stay and Spend"
Pine Forest House,http://www.pineforestbb.com,+353(0)214385979,-8.590719512,51.92981539,Cork,Blarney,Ireland,"B&B,B&B Ireland"
Drummin House,,+353(0)9827427,-9.527038,53.797612,Mayo,Westport,Republic of Ireland,B&B
The Kingsley,http://www.thekingsley.ie/,+353(0)214800500,-8.508377675,51.89359947,Cork,,Ireland,"Hotel,Stay and Spend"
Glencarrig,https://www.facebook.com/glencarrig,+353(0)659058209,-9.721323,52.592004,Clare,Carrigaholt,Republic of Ireland,B&B
Tigh Mhic,https://www.vrbo.com/en-gb/p8051450?bc=ODHR&preferlocale=true&uni_id=3383793&vgdc=HAUK,+353(0)863203018,-8.839359,53.734091,Mayo,Claremorris,Ireland,"Self Catering Accommodation,Covid Safety Charter"
The Horse and Hound Inn Hotel,http://www.horseandhoundhotel.ie,+353(0)51428482,-6.837091,52.369398,Wexford,,Republic of Ireland,"Hotel,Stay and Spend"
Apartment Number 2 Kingshill,,+353(0)12956246,-9.07423,53.262018,Galway,Salthill,Republic of Ireland,Self Catering Accommodation
The Martello Hotel,https://www.facebook.com/themartellobray?fref=ts,+353(0)12868000,-6.096550719,53.19997483,Wicklow,Bray,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Ard Na Laoi,http://www.ardnalaoi.ie,+353(0)214812742,-8.297127,51.849511,Cork,Cobh,Republic of Ireland,"B&B,Covid Safety Charter"
Seashore,http://www.seashoreguests.com,+353(0)719167827,-8.571816,54.209008,Sligo,Ballisodare,Republic of Ireland,B&B
The Beara Coast Hotel,http://www.bearacoast.com/,+353(0)2771446,-9.909433001,51.6487195,Cork,Castletownbere,Ireland,Hotel
The Killarney Park,https://www.killarneyparkhotel.ie/,+353(0)646635555,-9.504553152,52.05786631,Kerry,Killarney,Republic of Ireland,"Hotel,Covid Safety Charter"
Seacrest,http://www.aranaccommodations.com/,+353(0)9961292,-9.670444965,53.11937541,Galway,Aran Islands,Ireland,B&B
The Castle,http://www.thecastlecountryhouse.com,+353(0)50444324,-7.715516,52.672287,Tipperary,Thurles,Republic of Ireland,"B&B,Covid Safety Charter"
Caledonia,http://www.tripadvisor.com/VacationRentalReview-g211864-d6952871-Caledonia-Ballina_County_Mayo_Western_Ireland.html,+353(0)858555222,-9.137342461,54.12024569,Mayo,Ballina,Ireland,Self Catering Accommodation
Woodpoint,http://www.courtmacsherryangling.ie/?page_id=13,+353(0)238846427,-8.690766,51.634704,Cork,Courtmacsherry,Republic of Ireland,"B&B,Covid Safety Charter"
Rivendell Bed and Breakfast,https://www.facebook.com/RahultonsIndianRestaurantAndBB?ref=hl,+353(0)499524006,-7.372375255,54.11625066,Cavan,Belturbet,Republic of Ireland,"B&B,B&B Ireland"
Westcove House,http://www.westcove.ie/,+44(0)142023113,-10.054427,51.770124,Kerry,Castlecove,Ireland,"Self Catering Accommodation,Welcome Standard"
Crosswinds,http://www.crosswinds-lisdoonvarna.com,+353(0)657074469,-9.320519967,53.01677691,Clare,Lisdoonvarna,Republic of Ireland,"B&B,Covid Safety Charter"
Inisean B&B,http://www.iniseanbandb.com,+353(0)749521455,-8.369871616,54.95346595,Donegal,Dungloe,Ireland,"B&B,Covid Safety Charter"
Tara Towers Hotel,http://www.taratowers.com,+353(0)12694666,-6.202211435,53.31231034,Dublin,Booterstown,Republic of Ireland,Hotel
Ballyegan House,,+353(0)669151702,-10.26375,52.1385,Kerry,Dingle,Republic of Ireland,B&B
Emohruo Bed & Breakfast,http://www.doolinholidays.com,+353(0)657074171,-9.401068,52.992612,Clare,Doolin,Republic of Ireland,"B&B,Covid Safety Charter"
Kildare Street Hotel,http://www.thekeycollection.ie/kildare-street-hotel.html,+353(0)16794643,-6.254751788,53.34202121,Dublin,,Republic of Ireland,Hotel
Glendower House,http://glendowerhouse.com/,+353(0)51421989,-6.925892,52.386553,Wexford,New Ross,Republic of Ireland,"B&B,Stay and Spend"
Ben Breen House,http://www.benbreenhouse.ie/,+353(0)9541171,-10.029912,53.543151,Galway,Moyard,Republic of Ireland,B&B
Newpark House,http://www.newparkhouse.com,+353(0)656821233,-8.957143,52.854165,Clare,Ennis,Republic of Ireland,"B&B,Covid Safety Charter,B&Bs,Historic House"
Meadow View,http://www.meadowviewhouse.com,+353(0)469023994,-6.670512,53.66381,Meath,Navan,Republic of Ireland,"B&B,Covid Safety Charter"
Avondale House,http://avondalerooskey.com,+353(0)719638095,-7.929054,53.829837,Roscommon,Rooskey,Republic of Ireland,"B&B,Covid Safety Charter"
Atlantic View Cottages,http://www.atlanticviewcottages.com,+353(0)656828282,-9.357362,53.011372,Clare,Doolin,Republic of Ireland,Self Catering Accommodation
Lakeview House,http://lakeviewhouseleitrim.com/,+353(0)719641303,-7.820185098,54.06427919,Leitrim,Ballinamore,Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard"
Kilkee Bay Hotel,https://www.kilkeebayhotel.com/,+353(0)659060020,-9.641221411,52.6778085,Clare,Kilkee,Republic of Ireland,"Hotel,Stay and Spend"
Fota Island Hotel and Spa,https://twitter.com/fotaisland,+353(0)214883700,-8.291303,51.90019,Cork,Carrigtwohill,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Forest View House,http://forestviewhouse.com/,+353(0)669768140,-9.956605983,52.04194859,Kerry,Glenbeigh,Ireland,"B&B,B&B Ireland"
Ashley Park House,http://www.ashleypark.com,+353(0)6738223,-8.18026,52.92563,Tipperary,Nenagh,Republic of Ireland,"B&B,Covid Safety Charter,Stay and Spend"
Robin Hill,https://www.facebook.com/robinhillcobh/,+353(0)214812222,-8.31149,51.84823,Cork,Rushbrooke,Ireland,"B&B,Stay and Spend"
Park South Cottage,http://www.park-south.com,+353(0)2225296,-8.522965643,52.2279772,Cork,Doneraile,Republic of Ireland,Self Catering Accommodation
Sundown House,http://www.sundownhousebb.com,+353(0)214667375,-8.084723,51.920977,Cork,Castlemartyr,Republic of Ireland,B&B
Kenmare Bay Hotel & Resort,http://www.kenmarebayhotel.com,+353(0)646641300,-9.591345724,51.88302456,Kerry,Kenmare,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Castletownshend Cottages,http://www.castle-townshend.com,+353(0)2836100,-9.173985,51.529182,Cork,Castletownshend,Republic of Ireland,Self Catering Accommodation
Killadangan House,http://killadanganhouse.com/,+353(0)876689758,-9.597560107,53.78120634,Mayo,Westport,Ireland,"Self Catering Accommodation,Covid Safety Charter"
Connemara Caravan and Camping Site,http://www.connemaracamping.com,+353(0)871253254,-9.905181185,53.60637384,Galway,Renvyle,Ireland,"Camping,Welcome Standard"
Kilcar,http://www.kilcarhouse.ie,+353(0)16290690,-6.567605,53.372947,Kildare,Maynooth,Republic of Ireland,B&B
No. 50 Boutique B&B,,+353(0)872474804,-7.736443293,54.95343458,Donegal,Letterkenny,Republic of Ireland,"B&B,Covid Safety Charter"
Leens Hotel,http://www.leensabbeyfeale.com,+353(0)6831121,-9.300899009,52.38501894,Limerick,Abbeyfeale,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Sheilas Tourist Hostel,http://www.sheilashostel.ie,+353(0)214505562,-8.465951,51.902614,Cork,Cork City,Republic of Ireland,"Hostel,Covid Safety Charter"
Dingle Skellig Hotel,https://www.facebook.com/dingleskellig?ref=hl,+353(0)669150200,-10.26935826,52.13407444,Kerry,Dingle,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Merrion Mews,http://www.irishlandmark.com/property/merrion-mews/,+353(0)16704733,-6.249708542,53.33808112,Dublin,Dublin,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Creveen Lodge Caravan and Camping Park,http://www.creveenlodge.com,+353(0)646683131,-9.760142,51.755089,Kerry,Lauragh,Republic of Ireland,Camping
Raheen Woods Hotel,http://www.facebook.com/raheenwoodshotel,+353(0)91875888,-8.761729,53.300659,Galway,Raheen,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Old Cable Historic House,http://www.oldcablehouse.com,+353(0)669474233,-10.172036,51.831558,Kerry,,Republic of Ireland,"B&B,B&Bs,Historic House"
The Dean,https://deandublin.ie/,+353(0)16078110,-6.26355614,53.33494135,Dublin,Dublin,Ireland,"B&B,Covid Safety Charter,Welcome Standard,Stay and Spend"
Norlands,https://www.bandbireland.com/accommodation/26011/norlands,+353(0)51391132,-7.140554362,52.17353717,Waterford,Tramore,Republic of Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Cahermore Holiday Village,,+353(0)9621277,-9.091896,54.220057,Sligo,Enniscrone,Republic of Ireland,Self Catering Accommodation
Gortnamullan Cottage,http://www.whitestrand.net/,+353(0)749370335,-7.3428,55.3537,Donegal,Malin Head,Ireland,Self Catering Accommodation
Sweeney Self Catering,,+353(0)949251515,-8.957419,53.946737,Mayo,Swinford,Republic of Ireland,Self Catering Accommodation
Fossa Caravan and Camping Park,http://www.fossacampingkillarney.com,+353(0)646631497,-9.585609,52.070824,Kerry,Fossa,Republic of Ireland,"Camping,Covid Safety Charter,Stay and Spend"
Ballyraine Guesthouse,http://www.ballyraineguesthouse.com,+353(0)749124460,-7.707571,54.957063,Donegal,Letterkenny,Republic of Ireland,"Guesthouse,Covid Safety Charter"
The Belvedere Hotel,http://www.belvederehotel.ie,+353(0)18737700,-6.262128231,53.35512967,Dublin,Dublin,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Lismacue House,http://www.lismacue.com,+353(0)6254106,-8.050407,52.446922,Tipperary,Bansha,Republic of Ireland,"B&B,B&Bs,Historic House"
Anglers Rest Hotel,http://www.anglersresthotel.com,+353(0)9335528,-9.106682,53.469495,Galway,Headford,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Donegal Manor,https://www.facebook.com/donegalmanor,+353(0)749725222,-8.079454,54.661312,Donegal,Donegal Town,Republic of Ireland,"Guesthouse,Covid Safety Charter,Stay and Spend"
The Ritz,http://www.theritz-killybegs.com/,+353(0)749731309,-8.441092166,54.6369956,Donegal,Killybegs,Ireland,"Hostel,Welcome Standard"
Ardboyne Hotel,https://www.ardboynehotel.com/,+353(0)469023119,-6.671562718,53.64050902,Meath,Navan,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Damerstown Farmhouse,http://www.damerstownfarmhousebb.com,+353(0)564441337,-7.211509,52.770739,Kilkenny,Castlecomer,Republic of Ireland,B&B
Errigal Youth Hostel,https://anoige.ie/errigal-youth-hostel/,+353(0)749531180,-8.14089,55.0302,Donegal,Gweedore,Republic of Ireland,Hostel
Philmar House,http://www.philmarhousesligo.ie,+353(0)719145014,-8.504454,54.298183,Sligo,,Republic of Ireland,"B&B,Covid Safety Charter"
Gormanston Park,http://www.gormanstonpark.ie,+353(0)16904021,-6.239682771,53.63647737,Meath,Balbriggan,Republic of Ireland,Hostel
Glenart House,http://www.glenarttramore.com,+353(0)51381236,-7.144498,52.167077,Waterford,Tramore,Republic of Ireland,B&B
New Park Hotel,http://www.newparkhotel.ie,+353(0)911875380,-8.747395006,53.29745105,Galway,Athenry,Ireland,"Hotel,Covid Safety Charter"
Sea Mount B&B,http://www.seamountfarm.com,+353(0)2761226,-9.624338,51.633241,Cork,Bantry,Republic of Ireland,"B&B,Covid Safety Charter"
Derrylahan Independent Hostel,http://www.derrylahanhostel.ie,+353(0)749738079,-8.624406129,54.63562233,Donegal,Kilcar,Republic of Ireland,Hostel
Round Tower Hotel,http://www.roundtowerhotel.ie/,+353(0)2494494,-7.729672906,51.95094984,Waterford,Ardmore,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
The Wilder,https://www.thewilder.ie/en/,+353(0)19696598,-6.257525732,53.3324256,Dublin,Dublin City,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard,Stay and Spend"
Peacockes Hotel,http://www.peacockes.ie/,35391552306,-9.539501924,53.45608885,Galway,Maam Cross,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Anchor Caravan Park,https://www.facebook.com/AnchorCaravanPark/,+353(0)667139157,-9.985502,52.243542,Kerry,Castlegregory,Republic of Ireland,"Camping,Covid Safety Charter"
Seapoint House,,+353(0)9841254,-9.60346,53.845737,Mayo,Westport,Republic of Ireland,"B&B,Covid Safety Charter"
Maldron Hotel Shandon Cork City,http://www.maldronhotelcork.com,+353(0)214529200,-8.474613,51.902748,Cork,Cork City,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Bothar Alainn House,http://www.botharalainnhouse.com,+353(0)469028580,-6.687996,53.627907,Meath,Navan,Republic of Ireland,B&B
Treacy's West County Conference & Leisure Hotel,http://www.treacyswestcounty.com/,+353(0)656869600,-8.980353223,52.83132703,Clare,Ennis,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Hillcrest House,,+353(0)9783494,-9.740963,54.144608,Mayo,Bangor Erris,Republic of Ireland,"B&B,Covid Safety Charter"
Fergus View,http://www.fergusview.com,+353(0)656837606,-9.088189,52.971293,Clare,Kilnaboy,Republic of Ireland,"B&B,Covid Safety Charter"
Midleton Park Hotel and Spa,https://www.facebook.com/MidletonParkHotel,+353(0)214635100,-8.178949854,51.91480407,Cork,Midleton,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
The Hoban Hotel Kilkenny,https://www.hobanhotelkilkenny.com/,+353(0)567783100,-7.248831,52.634961,Kilkenny,Springhill,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Teach Droim Coill,http://www.sheilalynchbedandbreakfast.com,+353(0)494336425,-7.30629,53.848339,Cavan,,Republic of Ireland,B&B
